course_id,course_name,subject_url
BIOL_SCI 109-0,The Nature of Plants,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 115-6,College Seminar,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 116-6,First-Year Writing Seminar,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 150-0,Human Genetics,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 164-0,Basic Genetics and Evolution,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 201-0,Molecular Biology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 202-0,Cell Biology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 203-0,Genetics and Evolution,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 213-0,Undergraduate Teaching Assistant,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 232-0,Molecular and Cellular Processes Laboratory,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 233-0,Genetics and Molecular Processes Laboratory,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 234-0,Investigative Laboratory,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 239-0,Fundamentals of Biological Mechanisms,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 240-0,Fundamentals of Cellular Processes,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 241-0,Fundamentals of Multicellular Complexity,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 301-0,Principles of Biochemistry,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 302-0,Fundamentals of Neurobiology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 303-0,Molecular and Structural Neurobiology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 307-0,"Brain Structure, Function, and Evolution",https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 310-0,Human Physiology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 315-0,Advanced Cell Biology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 319-0,Virology and Antiviral Immunity,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 323-0,Bioinformatics: Sequence and Structure Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 325-0,Animal Physiology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 327-0,Biology of Aging,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 328-0,Microbiology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 332-0,Conservation Genetics,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 333-0,Plant-Animal Interactions,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 336-0,Spring Flora,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 337-0,Biostatistics,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 338-0,Modeling Biological Dynamics,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 339-0,Critical Topics in Ecology and Conservation,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 341-0,Population Genetics,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 342-0,Evolutionary Processes,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 345-0,Topics in Biology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 346-0,Field Ecology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 347-0,Conservation Biology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 349-0,Community & Population Ecology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 350-0,Plant Evolution and Diversity Lab,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 354-0,Systems Biology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 355-0,Immunobiology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 360-0,Principles of Cell Signaling,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 361-0,Protein Structure and Function,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 363-0,Biophysics,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 377-0,The Human Microbiome,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 378-0,Functional Genomics,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 379-0,Proteomics and Disease,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 380-0,Biology of Cancer,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 381-0,Stem Cells and Regeneration,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 390-0,Molecular Biology of Genome Editing and Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 391-0,Developmental Biology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 392-0,Morphogenesis,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 393-0,Human Genomics,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 395-0,Molecular Genetics,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 396-0,Evolution and Diversity: Mushroom Genetics and Genomics,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 397-0,Senior Thesis Colloquium,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 398-0,Tutorial in Biology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 399-0,Independent Research,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 201-MG,Mentored Study Program,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 201-SG,Peer-Guided SG: Molecular Biology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 202-SG,Peer-Guided SG: Cell Biology,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 203-SG,Peer-Guided Study Group: Genetics and Evolution,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BIOL_SCI 301-SG,Peer-Guided Study Group: Principles of Biochemistry,https://catalogs.northwestern.edu/undergraduate/courses-az/biol_sci/
BLK_ST 101-7,College Seminar,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 101-8,First-Year Writing Seminar,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 210-0,Introduction to African American Literature,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 211-0,Literatures of the Black World,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 212-1,Introduction to African-American History: Key concepts from 1700-1861,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 212-2,Introduction to African American History: Emancipation to Civil Rights Movement,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 213-0,History of the Black World,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 214-0,Comparative Race and Ethnic Studies,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 215-0,Introduction to Black Social & Political Life,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 218-0,Asian/Black Historical Relations in the U.S.,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 220-0,Civil Rights and Black Liberation,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 225-0,African-American Culture,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 236-0,Introduction to Black Studies,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 245-0,The Black Diaspora and Transnationality,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 247-0,Black Life. Trans Life.,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 250-0,"Race, Class and Gender",https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 251-0,Introduction to Critical Mixed Race Studies,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 259-0,Introduction to African-American Drama,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 261-0,Queer Literatures in the African Diaspora,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 262-0,Introduction to Black Religions: The North American Experience,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 275-0,Africans and African Americans: Cultural Entanglements,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 310-0,Contemporary Asian Black Relations,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 315-0,Religion in the Black Atlantic,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 317-0,Black Political Thought,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 320-0,Social Meaning of Race,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 325-0,Education for Black Liberation,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 327-0,Politics of Black Popular Culture,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 330-0,Black Women in the 20th Century,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 331-0,The African American Novel,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 334-0,Gender and Black Masculinity,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 335-0,Race and Literature in 19th Century America,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 339-0,Unsettling Whiteness,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 342-0,Comparative Slavery,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 345-0,Afro-Latin America,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 350-0,Theorizing Blackness,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 355-0,Diaspora Studies,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 360-0,Major Authors,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 363-0,Racism in Western Modernity,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 365-0,Black Chicago,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 375-0,Political Blackness Across the Americas,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 378-0,Harlem Renaissance,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 379-0,Black Women Writers,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 380-0,Topics in African-American Studies,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 381-0,Topics in Transnational Black Studies,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 390-0,Research Seminar,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 396-0,Internship in Black Studies,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BLK_ST 399-0,Independent Study,https://catalogs.northwestern.edu/undergraduate/courses-az/blk_st/
BMD_ENG 101-0,Introduction to Biomedical Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 207-0,BME Lab: Experimental Design,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 220-0,Introduction to Biomedical Statistics,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 250-0,Thermodynamics,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 270-0,Fluid Mechanics,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 271-0,Introduction to Biomechanics,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 304-0,Quantitative Systems Physiology,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 305-0,Quantitative Systems Physiology,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 306-0,Quantitative Systems Physiology,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 308-0,Biomedical Signals and Circuits,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 309-0,Biomedical Systems Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 311-0,Computational Genomics,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 312-0,Biomedical Applications in Machine Learning,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 313-0,Wearable Devices: From Sensing to Biomedical Inference,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 317-0,Biochemical Sensors,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 325-0,Introduction to Medical Imaging,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 327-0,Magnetic Resonance Imaging,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 333-0,Modern Optical Microscopy & Imaging,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 340-0,Pharmaceutical Engineering: From Discovery to Therapeutics,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 343-0,Biomaterials and Medical Devices,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 344-0,Biological Performance of Materials,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 346-0,Tissue Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 347-0,Foundations of Regenerative Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 348-0,Applications of Regenerative Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 353-0,Bioelectronics,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 354-0,Bioelectronics Lab,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 365-0,Control of Human Limbs and Their Artificial Replacements,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 366-0,Biomechanics of Movement,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 371-0,Mechanics of Biological Tissue,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 377-0,Intermediate Fluid Mechanics,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 378-0,Transport Fundamentals,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 380-0,"Medical Devices, Disease & Global Health",https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 390-1,Biomedical Engineering Design,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 390-2,Biomedical Engineering Design,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 390-3,Biomedical Engineering Design,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 395-0,Topics in Biomedical Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 396-0,Special Topics,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
BMD_ENG 397-0,Special Topics in Biomedical Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/bmd_eng/
